doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation,token_clean,expected_prediction
4521,1,28,million,million,million,NUM,CD,27,pobj,million,1.81E-07
4521,1,29,of,of,of,ADP,IN,28,prep,of,1.78E-09
4521,1,30,phenols,phenols,phenol,NOUN,NNS,29,pobj,phenols,0.999705374
4521,2,1,The,The,the,DET,DT,2,det,the,2.73E-08
4521,2,2,whisky,whisky,whisky,NOUN,NN,4,nsubjpass,whisky,1.42E-06
4521,2,3,was,was,be,VERB,VBD,4,auxpass,was,9.10E-11
4521,2,4,matured,matured,mature,VERB,VBN,0,root,matured,1.17E-05
4521,2,5,in,in,in,ADP,IN,4,prep,in,4.84E-10
4521,2,6,50,50,50,NUM,CD,7,nummod,50,6.64E-08
4521,2,8,ex,ex,ex,NOUN,NN,9,subtok,ex,2.53E-05
4521,2,10,Bourbon,Bourbon,Bourbon,PROPN,NNP,11,amod,bourbon,3.80E-07
4521,2,11,barrels,barrels,barrel,NOUN,NNS,5,pobj,barrels,1.32E-05
4521,2,12,and,and,and,CCONJ,CC,11,cc,and,2.39E-07
4521,2,13,50,50,50,NUM,CD,14,nummod,50,9.44E-08
4521,2,15,Grenache,Grenache,Grenache,PROPN,NNP,16,compound,grenache,0.999607265
4521,2,16,Blanc,Blanc,Blanc,PROPN,NNP,18,compound,blanc,0.271320581
4521,2,17,wine,wine,wine,NOUN,NN,18,compound,wine,0.999876499
4521,2,18,casks,casks,cask,NOUN,NNS,11,conj,casks,2.38E-07
4521,2,20,and,and,and,CCONJ,CC,4,cc,and,3.03E-07
4521,2,21,is,is,be,VERB,VBZ,22,auxpass,is,4.95E-11
4521,2,22,bottled,bottled,bottle,VERB,VBN,4,conj,bottled,1.45E-06
4521,2,23,at,at,at,ADP,IN,22,prep,at,2.68E-08
4521,2,24,cask,cask,cask,NOUN,NN,25,compound,cask,2.58E-07
4521,2,25,strength,strength,strength,NOUN,NN,23,pobj,strength,1.61E-07
4521,3,1,The,The,the,DET,DT,2,det,the,1.09E-07
4521,3,2,nose,nose,nose,NOUN,NN,3,nsubj,nose,1.69E-06
4521,3,3,reminds,reminds,remind,VERB,VBZ,0,root,reminds,2.55E-06
4521,3,4,me,me,-PRON-,PRON,PRP,3,dobj,me,5.37E-08
4521,3,5,of,of,of,ADP,IN,3,prep,of,1.20E-09
4521,3,6,a,a,a,DET,DT,8,det,a,4.54E-10
4521,3,7,peated,peated,peated,ADJ,JJ,8,amod,peated,0.999769032
4521,3,8,brandy,brandy,brandy,NOUN,NN,5,pobj,brandy,0.99998033
4521,3,9,at,at,at,ADP,IN,3,prep,at,2.71E-08
4521,3,10,first,first,first,ADV,RB,9,pcomp,first,1.86E-10
4521,3,11,with,with,with,ADP,IN,3,prep,with,3.19E-07
4521,3,12,lots,lots,lot,NOUN,NNS,11,pobj,lots,9.64E-06
4521,3,13,of,of,of,ADP,IN,12,prep,of,1.40E-09
4521,3,14,red,red,red,ADJ,JJ,15,amod,red,7.43E-06
4521,3,15,grapes,grapes,grape,NOUN,NNS,13,pobj,grapes,0.999999642
4521,3,17,dried,dried,dry,VERB,VBN,18,amod,dried,0.999999166
4521,3,18,flowers,flowers,flower,NOUN,NNS,15,conj,flowers,0.999946475
4521,3,20,honeysuckle,honeysuckle,honeysuckle,NOUN,NN,18,intj,honeysuckle,0.999908924
4521,3,22,peach,peach,peach,VERB,VB,23,compound,peach,1
4521,3,23,nectar,nectar,nectar,NOUN,NN,20,conj,nectar,0.999527574
4521,3,25,and,and,and,CCONJ,CC,23,cc,and,1.28E-06
4521,3,26,a,a,a,DET,DT,28,det,a,9.52E-10
4521,3,27,subtle,subtle,subtle,ADJ,JJ,28,amod,subtle,8.94E-07
4521,3,28,smokiness,smokiness,smokiness,NOUN,NN,18,conj,smokiness,0.999991179
4521,3,29,that,that,that,DET,WDT,30,nsubj,that,1.21E-10
4521,3,30,'s,'s,be,VERB,VBZ,28,relcl,s,1.78E-07
4521,3,31,just,just,just,ADV,RB,33,advmod,just,3.71E-09
4521,3,32,a,a,a,DET,DT,33,det,a,1.01E-09
4521,3,33,hint,hint,hint,NOUN,NN,30,attr,hint,2.40E-07
4521,3,34,of,of,of,ADP,IN,33,prep,of,1.54E-09
4521,3,35,things,things,thing,NOUN,NNS,34,pobj,things,1.13E-05
4521,3,36,to,to,to,PART,TO,37,aux,to,3.36E-09
4521,3,37,come,come,come,VERB,VB,35,relcl,come,3.35E-07
4521,4,1,The,The,the,DET,DT,2,det,the,1.14E-07
4521,4,2,taste,taste,taste,NOUN,NN,3,nsubj,taste,8.36E-06
4521,4,3,starts,starts,start,VERB,VBZ,0,root,starts,3.35E-07
4521,4,4,off,off,off,PART,RP,3,prt,off,2.67E-08
4521,4,5,dry,dry,dry,ADJ,JJ,3,advmod,dry,0.999955416
4521,4,6,at,at,at,ADP,IN,3,prep,at,5.14E-08
4521,4,7,first,first,first,ADV,RB,6,pcomp,first,3.10E-10
4521,4,9,then,then,then,ADV,RB,3,advmod,then,2.39E-08
4521,4,10,explodes,explodes,explode,VERB,VBZ,3,dep,explodes,4.49E-04
4521,4,11,with,with,with,ADP,IN,10,prep,with,7.16E-07
4521,4,12,flavor,flavor,flavor,NOUN,NN,11,pobj,flavor,9.84E-05
4521,4,13,starting,starting,start,VERB,VBG,10,advcl,starting,1.78E-07
4521,4,14,with,with,with,ADP,IN,13,prep,with,6.60E-07
4521,4,15,citrus,citrus,citrus,ADJ,JJ,16,compound,citrus,1
4521,4,16,notes,notes,note,NOUN,NNS,14,pobj,notes,5.31E-07
4521,4,17,of,of,of,ADP,IN,16,prep,of,1.28E-09
4521,4,18,lemon,lemon,lemon,NOUN,NN,19,compound,lemon,1
4521,4,19,zest,zest,zest,NOUN,NN,17,pobj,zest,0.999982834
4521,4,20,and,and,and,CCONJ,CC,19,cc,and,9.01E-07
4521,4,21,mango,mango,mango,NOUN,NN,19,conj,mango,1
4521,4,22,followed,followed,follow,VERB,VBN,16,acl,followed,1.32E-06
4521,4,23,by,by,by,ADP,IN,22,agent,by,1.20E-05
4521,4,24,smoke,smoke,smoke,NOUN,NN,23,pobj,smoke,0.999992371
4521,4,25,that,that,that,ADP,IN,26,nsubj,that,1.30E-10
4521,4,26,rolls,rolls,roll,VERB,VBZ,24,relcl,rolls,3.01E-05
4521,4,27,in,in,in,PART,RP,26,prep,in,3.08E-09
4521,4,28,like,like,like,ADP,IN,27,intj,like,1.86E-08
4521,4,29,the,the,the,DET,DT,30,det,the,9.15E-08
4521,4,30,fog,fog,fog,NOUN,NN,28,pobj,fog,0.999418497
4521,4,31,on,on,on,ADP,IN,30,prep,on,2.02E-08
4521,4,32,Islay,Islay,Islay,PROPN,NNP,31,pobj,islay,7.87E-04
4521,5,1,It,It,-PRON-,PRON,PRP,2,nsubj,it,3.48E-09
4521,5,2,'s,'s,be,VERB,VBZ,0,root,s,2.78E-07
4521,5,3,thick,thick,thick,ADJ,JJ,2,acomp,thick,0.999744356
4521,5,4,without,without,without,ADP,IN,2,prep,without,2.84E-05
4521,5,5,overpowering,overpowering,overpower,VERB,VBG,4,pcomp,overpowering,0.015453663
4521,5,6,lighter,lighter,light,ADJ,JJR,7,amod,lighter,0.999006212
4521,5,7,notes,notes,note,NOUN,NNS,5,dobj,notes,8.91E-07
4521,5,8,of,of,of,ADP,IN,7,prep,of,1.89E-09
4521,5,9,honeysuckle,honeysuckle,honeysuckle,NOUN,NN,8,pobj,honeysuckle,0.999946356
4521,5,11,oak,oak,oak,NOUN,NN,9,conj,oak,0.999999166
4521,5,13,and,and,and,CCONJ,CC,11,cc,and,1.86E-06
4521,5,14,vanilla,vanilla,vanilla,NOUN,NN,11,conj,vanilla,0.999999762
4521,5,15,that,that,that,DET,WDT,16,nsubj,that,1.48E-10
4521,5,16,create,create,create,VERB,VBP,7,relcl,create,1.58E-06
4521,5,17,a,a,a,DET,DT,19,det,a,1.24E-09
4521,5,18,complex,complex,complex,ADJ,JJ,19,amod,complex,0.999919891
4521,5,19,palate,palate,palate,NOUN,NN,16,dobj,palate,4.49E-08
4521,5,20,that,that,that,DET,WDT,23,nsubj,that,1.39E-10
4521,5,21,'s,'s,be,VERB,VBZ,23,aux,s,1.97E-07
4521,5,22,constantly,constantly,constantly,ADV,RB,23,advmod,constantly,5.71E-04
4521,5,23,changing,changing,change,VERB,VBG,19,relcl,changing,3.47E-04
4521,5,25,and,and,and,CCONJ,CC,2,cc,and,1.72E-06
4521,5,26,a,a,a,DET,DT,27,quantmod,a,1.14E-09
4521,5,27,few,few,few,ADJ,JJ,28,amod,few,1.96E-08
4521,5,28,drops,drops,drop,NOUN,NNS,32,nsubj,drops,1.95E-06
4521,5,29,of,of,of,ADP,IN,28,prep,of,1.70E-09
4521,5,30,water,water,water,NOUN,NN,29,pobj,water,1.35E-05
4521,5,31,will,will,will,VERB,MD,32,aux,will,1.03E-08
4521,5,32,accentuate,accentuate,accentuate,VERB,VB,2,conj,accentuate,7.47E-04
4521,5,33,the,the,the,DET,DT,35,det,the,6.17E-08
4521,5,34,citrus,citrus,citrus,ADJ,JJ,35,compound,citrus,1
4521,5,35,notes,notes,note,NOUN,NNS,32,dobj,notes,5.21E-07
4521,6,1,The,The,the,DET,DT,2,det,the,8.63E-08
4521,6,2,finish,finish,finish,NOUN,NN,6,nsubj,finish,6.95E-06
4521,6,4,it,it,-PRON-,PRON,PRP,6,nsubj,it,1.70E-09
4521,6,5,just,just,just,ADV,RB,6,advmod,just,2.09E-09
4521,6,6,lasts,lasts,last,VERB,VBZ,0,root,lasts,2.84E-06
4521,6,7,and,and,and,CCONJ,CC,6,cc,and,1.37E-06
4521,6,8,lasts,lasts,last,NOUN,NNS,6,conj,lasts,4.11E-06
4521,7,1,This,This,this,DET,DT,4,nsubj,this,9.58E-09
4521,7,2,may,may,may,VERB,MD,4,aux,may,2.52E-08
4521,7,3,well,well,well,ADV,RB,4,advmod,well,1.11E-08
4521,7,4,be,be,be,VERB,VB,0,root,be,1.23E-08
4521,7,5,the,the,the,DET,DT,7,det,the,4.46E-08
4521,7,6,best,best,good,ADJ,JJS,7,amod,best,8.03E-06
4521,7,7,Octomore,Octomore,Octomore,PROPN,NNP,4,attr,octomore,0.9726035
4521,7,8,yet,yet,yet,ADV,RB,4,advmod,yet,7.99E-08
4521,8,2,November,November,November,PROPN,NNP,0,root,november,2.10E-05
4521,8,4,2016,2016,2016,NUM,CD,2,npadvmod,2016,2.73E-04
185,1,1,This,This,this,DET,DT,2,nsubj,this,1.20E-08
185,1,2,is,is,be,VERB,VBZ,0,root,is,3.89E-10
185,1,3,the,the,the,DET,DT,4,det,the,8.34E-08
185,1,4,bomb,bomb,bomb,NOUN,NN,2,attr,bomb,5.40E-05
185,2,1,Savory,Savory,savory,NOUN,NN,0,root,savory,0.999750197
185,2,2,and,and,and,CCONJ,CC,1,cc,and,1.45E-06
185,2,3,lightly,lightly,lightly,ADV,RB,4,advmod,lightly,0.005869293
185,2,4,meaty,meaty,meaty,VERB,VB,1,conj,meaty,0.998401463
185,2,6,but,but,but,CCONJ,CC,1,cc,but,1.53E-09
185,2,7,sweetened,sweetened,sweeten,VERB,VBN,1,conj,sweetened,0.995329261
185,2,8,by,by,by,ADP,IN,7,agent,by,1.34E-05
185,2,9,plum,plum,plum,NOUN,NN,10,compound,plum,1
185,2,10,sauce,sauce,sauce,NOUN,NN,8,pobj,sauce,0.999924541
185,3,2,there,there,there,ADV,EX,3,expl,there,1.35E-08
185,3,3,'s,'s,be,VERB,VBZ,0,root,s,2.02E-07
185,3,4,even,even,even,ADV,RB,6,advmod,even,1.46E-08
185,3,5,some,some,some,DET,DT,6,det,some,4.71E-07
185,3,6,strawberry,strawberry,strawberry,NOUN,NN,3,attr,strawberry,1
185,3,7,around,around,around,ADP,IN,6,prep,around,4.95E-07
185,3,8,the,the,the,DET,DT,9,det,the,1.09E-07
185,3,9,fringes,fringes,fringe,NOUN,NNS,7,pobj,fringes,0.002191512
185,4,1,You,You,-PRON-,PRON,PRP,3,nsubj,you,2.91E-08
185,4,2,could,could,could,VERB,MD,3,aux,could,2.91E-09
185,4,3,see,see,see,VERB,VB,0,root,see,1.31E-09
185,4,4,how,how,how,ADV,WRB,5,advmod,how,9.25E-08
185,4,5,with,with,with,ADP,IN,11,prep,with,2.89E-07
185,4,6,another,another,another,DET,DT,8,det,another,4.59E-09
185,4,7,30,30,30,NUM,CD,8,nummod,30,1.70E-06
185,4,8,years,years,year,NOUN,NNS,5,pobj,years,3.63E-09
185,4,9,this,this,this,DET,DT,11,nsubj,this,5.34E-09
185,4,10,would,would,would,VERB,MD,11,aux,would,4.56E-10
185,4,11,end,end,end,VERB,VB,3,ccomp,end,2.96E-07
185,4,12,up,up,up,PART,RP,11,prt,up,7.00E-08
185,4,13,like,like,like,ADP,IN,11,prep,like,1.11E-08
185,4,14,the,the,the,DET,DT,16,det,the,6.30E-08
185,4,16,54,54,54,NUM,CD,13,pobj,54,9.40E-06
185,5,1,Elegant,Elegant,elegant,ADJ,JJ,3,amod,elegant,2.09E-06
185,5,2,yet,yet,yet,CCONJ,CC,3,advmod,yet,6.52E-08
185,5,3,powerful,powerful,powerful,ADJ,JJ,6,advcl,powerful,4.32E-06
185,5,5,there,there,there,ADV,EX,6,expl,there,1.71E-08
185,5,6,'s,'s,be,VERB,VBZ,0,root,s,2.12E-07
185,5,7,sandalwood,sandalwood,sandalwood,NOUN,NN,8,compound,sandalwood,0.999998927
185,5,8,incense,incense,incense,NOUN,NN,6,attr,incense,0.999868393
185,5,10,marmalade,marmalade,marmalade,NOUN,NN,8,conj,marmalade,0.999973416
185,5,12,even,even,even,ADV,RB,16,advmod,even,1.98E-08
185,5,13,a,a,a,DET,DT,16,det,a,1.21E-09
185,5,14,little,little,little,ADJ,JJ,16,amod,little,5.59E-09
185,5,15,dried,dried,dry,VERB,VBN,16,amod,dried,0.999998808
185,5,16,mango,mango,mango,NOUN,NN,8,appos,mango,1
185,6,1,The,The,the,DET,DT,2,det,the,6.22E-08
185,6,2,distillery,distillery,distillery,NOUN,NN,4,poss,distillery,4.33E-09
185,6,3,'s,'s,'s,PART,POS,2,case,s,1.27E-07
185,6,4,density,density,density,NOUN,NN,6,nsubjpass,density,1.74E-04
185,6,5,is,is,be,VERB,VBZ,6,auxpass,is,2.41E-10
185,6,6,balanced,balanced,balance,VERB,VBN,0,root,balanced,1.02E-05
185,6,7,by,by,by,ADP,IN,6,agent,by,1.30E-05
185,6,8,this,this,this,DET,DT,9,det,this,1.04E-08
185,6,9,fruit,fruit,fruit,NOUN,NN,7,pobj,fruit,1
185,7,1,Lush,Lush,lush,ADJ,JJ,0,root,lush,3.73E-04
185,7,2,with,with,with,ADP,IN,1,prep,with,7.17E-07
185,7,3,supple,supple,supple,ADJ,JJ,4,amod,supple,8.89E-04
185,7,4,tannins,tannins,tannin,NOUN,NNS,2,pobj,tannins,0.999966621
185,7,5,and,and,and,CCONJ,CC,2,cc,and,7.39E-07
185,7,6,at,at,at,ADP,IN,2,conj,at,2.71E-08
185,7,7,its,its,-PRON-,DET,PRP$,9,poss,its,4.61E-08
185,7,8,best,best,good,ADJ,JJS,9,amod,best,6.77E-06
185,7,9,neat,neat,neat,ADJ,JJ,6,pobj,neat,1.02E-06
185,8,1,From,From,from,ADP,IN,7,prep,from,2.98E-07
185,8,2,a,a,a,DET,DT,4,det,a,6.99E-10
185,8,3,refill,refill,refill,NOUN,NN,4,compound,refill,1.04E-07
185,8,4,butt,butt,butt,NOUN,NN,1,pobj,butt,7.78E-06
185,8,6,this,this,this,DET,DT,7,nsubj,this,6.65E-09
185,8,7,is,is,be,VERB,VBZ,0,root,is,1.34E-10
185,8,8,an,an,an,DET,DT,11,det,an,2.91E-08
185,8,9,exemplary,exemplary,exemplary,ADJ,JJ,11,amod,exemplary,9.49E-07
185,8,10,sherried,sherried,sherried,ADJ,JJ,11,amod,sherried,0.999737918
185,8,11,malt,malt,malt,NOUN,NN,7,attr,malt,1
185,9,1,£,£,£,NOUN,NN,0,root,£,3.92E-05
185,9,2,230,230,230,NUM,CD,1,nummod,230,0.001963732
1874,1,1,Gold,Gold,gold,NOUN,NN,2,compound,gold,1.57E-06
1874,1,2,color,color,color,NOUN,NN,0,root,color,1.28E-08
1874,2,1,Delicate,Delicate,delicate,ADJ,JJ,2,amod,delicate,6.05E-05
1874,2,2,aromas,aromas,aroma,NOUN,NNS,0,root,aromas,2.29E-06
1874,2,3,of,of,of,ADP,IN,2,prep,of,3.07E-09
1874,2,4,tropical,tropical,tropical,ADJ,JJ,5,amod,tropical,0.999997258
1874,2,5,fruits,fruits,fruit,NOUN,NNS,3,pobj,fruits,0.999999762
1874,2,7,coconut,coconut,coconut,NOUN,NN,9,nmod,coconut,0.999999881
1874,2,9,pineapple,pineapple,pineapple,NOUN,NN,5,appos,pineapple,1
1874,2,11,mango,mango,mango,NOUN,NN,9,conj,mango,1
1874,2,14,marshmallow,marshmallow,marshmallow,NOUN,NN,9,conj,marshmallow,0.999984145
1874,2,15,and,and,and,CCONJ,CC,14,cc,and,1.81E-06
1874,2,16,vanilla,vanilla,vanilla,NOUN,NN,14,conj,vanilla,0.999999404
1874,3,1,Light,Light,light,NOUN,NN,0,root,light,0.999874949
1874,3,2,in,in,in,ADP,IN,1,prep,in,3.41E-09
1874,3,3,body,body,body,NOUN,NN,2,pobj,body,1.45E-05
1874,3,5,with,with,with,ADP,IN,1,prep,with,1.06E-06
1874,3,6,delicate,delicate,delicate,ADJ,JJ,8,amod,delicate,3.72E-05
1874,3,7,exotic,exotic,exotic,ADJ,JJ,8,amod,exotic,3.74E-04
1874,3,8,flavors,flavors,flavor,NOUN,NNS,5,pobj,flavors,5.20E-06
1874,3,9,that,that,that,DET,WDT,10,nsubj,that,1.35E-10
1874,3,10,deliver,deliver,deliver,VERB,VBP,8,relcl,deliver,0.00314899
1874,3,11,what,what,what,PRON,WP,14,dobj,what,2.02E-08
1874,3,12,the,the,the,DET,DT,13,det,the,1.04E-07
1874,3,13,aroma,aroma,aroma,NOUN,NN,14,nsubj,aroma,4.91E-06
1874,3,14,promises,promises,promise,VERB,VBZ,10,ccomp,promises,9.47E-05
1874,4,1,Soft,Soft,soft,ADJ,JJ,7,amod,soft,0.999959469
1874,4,3,gentle,gentle,gentle,ADJ,JJ,7,amod,gentle,1.77E-06
1874,4,5,delicately,delicately,delicately,ADV,RB,6,advmod,delicately,1.05E-05
1874,4,6,creamy,creamy,creamy,ADJ,JJ,7,amod,creamy,0.999969482
1874,4,7,finish,finish,finish,NOUN,NN,0,root,finish,1.38E-05
5491,1,1,The,The,the,DET,DT,3,det,the,6.64E-08
5491,1,2,2014,2014,2014,NUM,CD,3,nummod,2014,3.22E-05
5491,1,3,Birthday,Birthday,Birthday,PROPN,NNP,4,compound,birthday,3.75E-05
5491,1,4,Bourbon,Bourbon,Bourbon,PROPN,NNP,5,nsubj,bourbon,1.47E-06
5491,1,5,has,has,have,VERB,VBZ,0,root,has,1.17E-08
5491,1,6,a,a,a,DET,DT,8,det,a,6.69E-10
5491,1,7,smooth,smooth,smooth,ADJ,JJ,8,amod,smooth,0.999947548
5491,1,8,nose,nose,nose,NOUN,NN,5,dobj,nose,1.96E-06
5491,1,9,with,with,with,ADP,IN,8,prep,with,7.96E-07
5491,1,10,notes,notes,note,NOUN,NNS,9,pobj,notes,7.84E-07
5491,1,11,of,of,of,ADP,IN,10,prep,of,1.54E-09
5491,1,12,vanilla,vanilla,vanilla,NOUN,NN,13,compound,vanilla,0.999999881
5491,1,13,cream,cream,cream,NOUN,NN,11,pobj,cream,0.999989867
5491,1,15,maple,maple,maple,NOUN,NN,8,appos,maple,0.999970198
5491,1,17,muted,muted,muted,ADJ,JJ,18,amod,muted,5.21E-06
5491,1,18,spices,spices,spice,NOUN,NNS,15,conj,spices,0.999996781
5491,1,20,and,and,and,CCONJ,CC,18,cc,and,2.03E-06
5491,1,21,hints,hints,hint,NOUN,NNS,18,conj,hints,6.03E-06
5491,1,22,of,of,of,ADP,IN,21,prep,of,2.16E-09
5491,1,23,molasses,molasses,molasse,NOUN,NNS,22,pobj,molasses,1
5491,1,24,and,and,and,CCONJ,CC,23,cc,and,1.48E-06
5491,1,25,dried,dried,dry,VERB,VBD,5,conj,dried,0.999999046
5491,1,26,orange,orange,orange,ADJ,JJ,27,amod,orange,0.999994755
5491,1,27,peel,peel,peel,NOUN,NN,25,dobj,peel,0.999952912
5491,2,1,The,The,the,DET,DT,2,det,the,9.87E-08
5491,2,2,taste,taste,taste,NOUN,NN,3,nsubj,taste,9.32E-06
5491,2,3,is,is,be,VERB,VBZ,0,root,is,3.84E-10
5491,2,4,dry,dry,dry,ADJ,JJ,3,acomp,dry,0.999916196
5491,2,6,tart,tart,tart,ADJ,JJ,4,conj,tart,1
5491,2,8,and,and,and,CCONJ,CC,6,cc,and,1.35E-06
5491,2,9,slightly,slightly,slightly,ADV,RB,10,advmod,slightly,3.80E-05
5491,2,10,citrusy,citrusy,citrusy,VERB,VBD,6,conj,citrusy,0.999999166
5491,2,11,at,at,at,ADP,IN,10,prep,at,4.18E-08
5491,2,12,first,first,first,ADV,RB,11,pcomp,first,4.75E-10
5491,2,13,with,with,with,ADP,IN,10,prep,with,8.13E-07
5491,2,14,soft,soft,soft,ADJ,JJ,15,amod,soft,0.999976635
5491,2,15,spices,spices,spice,NOUN,NNS,13,pobj,spices,0.999998212
5491,2,17,a,a,a,DET,DT,19,det,a,8.21E-10
5491,2,18,nice,nice,nice,ADJ,JJ,19,amod,nice,2.71E-07
5491,2,19,oakiness,oakiness,oakiness,NOUN,NN,15,conj,oakiness,0.999949455
5491,2,21,and,and,and,CCONJ,CC,19,cc,and,1.67E-06
5491,2,22,hints,hints,hint,NOUN,NNS,19,conj,hints,5.07E-06
5491,2,23,of,of,of,ADP,IN,22,prep,of,1.56E-09
5491,2,24,vanilla,vanilla,vanilla,NOUN,NN,23,pobj,vanilla,0.999999642
5491,2,26,black,black,black,ADJ,JJ,27,amod,black,9.67E-07
5491,2,27,pepper,pepper,pepper,NOUN,NN,24,conj,pepper,0.999986887
5491,2,29,and,and,and,CCONJ,CC,27,cc,and,1.31E-06
5491,2,30,honey,honey,honey,NOUN,NN,27,conj,honey,1
5491,3,1,The,The,the,DET,DT,2,det,the,4.85E-08
5491,3,2,finish,finish,finish,NOUN,NN,3,nsubj,finish,5.30E-06
5491,3,3,is,is,be,VERB,VBZ,0,root,is,1.71E-10
5491,3,4,warm,warm,warm,ADJ,JJ,9,amod,warm,0.999984741
5491,3,5,and,and,and,CCONJ,CC,4,cc,and,7.88E-07
5491,3,6,smooth,smooth,smooth,ADJ,JJ,4,conj,smooth,0.99988389
5491,3,8,slightly,slightly,slightly,ADV,RB,9,advmod,slightly,2.29E-05
5491,3,9,dry,dry,dry,ADJ,JJ,3,acomp,dry,0.999910951
5491,3,11,and,and,and,CCONJ,CC,9,cc,and,1.31E-06
5491,3,12,doughy,doughy,doughy,VERB,VB,9,conj,doughy,0.999873996
5491,3,13,with,with,with,ADP,IN,12,prep,with,8.05E-07
5491,3,14,a,a,a,DET,DT,15,det,a,1.05E-09
5491,3,15,touch,touch,touch,NOUN,NN,13,pobj,touch,4.88E-05
5491,3,16,of,of,of,ADP,IN,15,prep,of,1.93E-09
5491,3,17,shortbread,shortbread,shortbread,NOUN,NN,18,compound,shortbread,0.999765098
5491,3,18,cookies,cookies,cookie,NOUN,NNS,16,pobj,cookies,0.999904275
5491,3,19,and,and,and,CCONJ,CC,18,cc,and,2.34E-06
5491,3,20,gingerbread,gingerbread,gingerbread,NOUN,NN,18,conj,gingerbread,0.99976176
5491,4,1,Excellent,Excellent,excellent,ADJ,JJ,0,root,excellent,0.001554436
5491,5,2,October,October,October,PROPN,NNP,0,root,october,7.32E-05
5491,5,4,2014,2014,2014,NUM,CD,2,npadvmod,2014,8.88E-05
6378,1,1,This,This,this,DET,DT,3,det,this,6.86E-09
6378,1,2,Irish,Irish,Irish,PROPN,NNP,3,amod,irish,9.40E-06
6378,1,3,Whiskey,Whiskey,Whiskey,PROPN,NNP,19,nsubj,whiskey,9.49E-08
6378,1,4,from,from,from,ADP,IN,3,prep,from,7.88E-08
6378,1,5,MMA,MMA,MMA,PROPN,NNP,6,compound,mma,2.31E-05
6378,1,6,fighter,fighter,fighter,NOUN,NN,8,compound,fighter,8.28E-06
6378,1,7,Conor,Conor,Conor,PROPN,NNP,8,compound,conor,0.002691458
6378,1,8,McGregor,McGregor,McGregor,PROPN,NNP,12,poss,mcgregor,0.001842959
6378,1,9,'s,'s,'s,PART,POS,8,case,s,9.87E-08
6378,1,10,Eire,Eire,Eire,PROPN,NNP,12,compound,eire,2.74E-04
6378,1,11,Born,Born,Born,PROPN,NNP,12,compound,born,5.87E-06
6378,1,12,Spirits,Spirits,Spirits,PROPN,NNPS,16,nmod,spirits,3.23E-04
6378,1,13,and,and,and,CCONJ,CC,12,cc,and,4.82E-07
6378,1,14,Bushmills,Bushmills,Bushmills,PROPN,NNP,12,conj,bushmills,1.93E-05
6378,1,15,head,head,head,VERB,VBP,16,compound,head,6.14E-08
6378,1,16,distiller,distiller,distiller,NOUN,NN,18,compound,distiller,1.39E-05
6378,1,17,David,David,David,PROPN,NNP,18,compound,david,0.083261907
6378,1,18,Elder,Elder,Elder,PROPN,NNP,4,pobj,elder,7.07E-05
6378,1,19,is,is,be,VERB,VBZ,0,root,is,3.34E-10
6378,1,20,a,a,a,DET,DT,21,det,a,6.86E-10
6378,1,21,blend,blend,blend,NOUN,NN,19,attr,blend,7.99E-06
6378,1,22,of,of,of,ADP,IN,21,prep,of,1.27E-09
6378,1,23,malt,malt,malt,NOUN,NN,22,pobj,malt,1
6378,1,24,and,and,and,CCONJ,CC,23,cc,and,6.21E-07
6378,1,25,grain,grain,grain,NOUN,NN,26,compound,grain,0.999907851
6378,1,26,whiskies,whiskies,whisky,NOUN,NNS,23,conj,whiskies,4.80E-06
6378,1,27,from,from,from,ADP,IN,21,prep,from,7.59E-08
6378,1,28,undisclosed,undisclosed,undisclosed,ADJ,JJ,30,amod,undisclosed,3.43E-05
6378,1,29,Irish,Irish,irish,ADJ,JJ,30,amod,irish,4.78E-06
6378,1,30,distilleries,distilleries,distillery,NOUN,NNS,27,pobj,distilleries,1.16E-06
6378,1,32,and,and,and,CCONJ,CC,19,cc,and,6.01E-07
6378,1,33,gets,gets,get,VERB,VBZ,19,conj,gets,2.84E-06
6378,1,34,its,its,-PRON-,DET,PRP$,35,poss,its,4.57E-08
6378,1,35,name,name,name,NOUN,NN,33,dobj,name,1.93E-07
6378,1,36,from,from,from,ADP,IN,33,prep,from,1.02E-07
6378,1,37,Dublin,Dublin,Dublin,PROPN,NNP,36,pobj,dublin,1.43E-04
6378,1,38,12,12,12,NUM,CD,37,nummod,12,1.39E-08
6378,1,40,the,the,the,DET,DT,42,det,the,2.52E-08
6378,1,41,postal,postal,postal,ADJ,JJ,42,amod,postal,4.54E-05
6378,1,42,district,district,district,NOUN,NN,33,dobj,district,4.90E-07
6378,1,43,that,that,that,DET,WDT,44,nsubj,that,6.09E-11
6378,1,44,includes,includes,include,VERB,VBZ,42,relcl,includes,3.51E-08
6378,1,45,the,the,the,DET,DT,47,det,the,7.95E-08
6378,1,46,Crumlin,Crumlin,Crumlin,PROPN,NNP,47,compound,crumlin,0.733687401
6378,1,47,neighborhood,neighborhood,neighborhood,NOUN,NN,44,dobj,neighborhood,1.06E-06
6378,1,48,where,where,where,ADV,WRB,50,advmod,where,5.46E-08
6378,1,49,McGregor,McGregor,McGregor,PROPN,NNP,50,nsubj,mcgregor,0.00258396
6378,1,50,grew,grew,grow,VERB,VBD,47,relcl,grew,8.27E-05
